File,mean,variance,correlation,contrast,homogeneity,class
Right_0026,5.045372596153846,7.425525462133645,-0.012417020683742572,15.03545673076923,0.29772969867576904,Right
Right_0027,5.213942307692308,8.188603688979288,0.12709946531158636,14.295673076923077,0.34257104753276535,Right
Right_0028,5.325420673076923,7.301853789380315,0.16203609653961226,12.237379807692307,0.38179036562450025,Right
Right_0029,5.31971153846154,7.673024916789942,0.196579767641692,12.329326923076923,0.41249429355688333,Right
Right_0030,5.2782451923076925,7.766930574496117,0.14864955412308564,13.224759615384617,0.3630023045896363,Right
Right_0031,5.829326923076923,6.9119764700443795,0.28818158789926757,9.84014423076923,0.538413647747503,Right
Right_0032,5.6610576923076925,7.11829118897929,0.1570166487669489,12.001201923076923,0.4890906973691366,Right
Right_0033,5.084435096153847,7.722137541460568,-0.009172487301493379,15.5859375,0.29478643913045127,Right
Right_0034,5.296274038461538,8.055851501825998,0.08011502830091613,14.82091346153846,0.35873567394967487,Right
Right_0035,5.26532451923077,7.377018764879576,0.03949857726213389,14.17127403846154,0.3212071794849807,Right
Right_0036,5.15234375,7.588870708759016,0.19357015532501481,12.239783653846157,0.40526163585668273,Right
Right_0037,5.269831730769231,8.23548410630085,0.0002076463043627984,16.467548076923077,0.31475273009557997,Right
Right_0038,6.679687499999999,5.250765286959135,0.4086255813142507,6.210336538461538,0.6892117662288242,Right
Right_0039,5.232271634615385,7.987816714676175,0.036430707066094414,15.393629807692307,0.3289966401851645,Right
Right_0040,5.17548076923077,7.299134384245562,-0.035093760959625825,15.110576923076925,0.3287553340250338,Right
Right_0041,5.024939903846153,7.71301982811922,-0.06654231449534587,16.45252403846154,0.2889245437297701,Right
Right_0042,5.14423076923077,7.118620562130178,0.027384895123059923,13.847355769230768,0.31586317384011486,Right
Right_0043,5.234375,7.234130859375,0.02904182989229056,14.048076923076923,0.31305822645589226,Right
Right_0044,5.60546875,7.803780188927283,0.12798825491974142,13.609975961538462,0.3965282267452799,Right
Right_0045,5.125,7.595552884615385,0.23134741672600675,11.676682692307693,0.41296635713853047,Right
Right_0046,5.340144230769231,7.592835556120562,0.16973224405211396,12.608173076923077,0.3827118231455501,Right
Right_0047,4.952524038461538,6.9424575715375365,0.017593924093724865,13.640625,0.34044843948362463,Right
Left_0000,5.37890625,6.903605534480168,0.05876768274758227,12.995793269230768,0.363511388672605,Left
Left_0001,5.125,7.080528846153846,-0.0409098625021219,14.740384615384617,0.3029906118520786,Left
Left_0002,4.915865384615385,7.108305981878699,0.01270023208834804,14.036057692307692,0.3155546958693687,Left
Left_0003,4.939603365384615,7.678744073450213,0.14634634022592913,13.109975961538463,0.38788468898630235,Left
Left_0004,5.344951923076923,7.672474516919378,0.2212734493664272,11.94951923076923,0.3952177056877835,Left
Left_0005,4.948016826923077,7.590146307409162,0.16543965826186344,12.668870192307693,0.37767434167467623,Left
Left_0006,4.951021634615385,7.647541023570406,-0.04062641162027603,15.916466346153847,0.2887231404033668,Left
Left_0007,4.899639423076923,7.870937369984283,-0.045105703652418366,16.451923076923073,0.25640314528509817,Left
Left_0008,5.007512019230769,7.4425517426439995,0.021632535109197985,14.563100961538463,0.2964479230385484,Left
Left_0009,5.077524038461538,7.43389386961446,0.15796277234987974,12.519230769230768,0.37311809398920365,Left
Left_0010,5.671875,7.679593599759615,0.19264996099510182,12.400240384615385,0.4805623715967843,Left
Left_0011,6.133413461538463,7.041095079049555,0.25574295524326457,10.48076923076923,0.5889107189811444,Left
Left_0012,6.558293269230768,5.382419202454697,0.2959181886445868,7.579326923076923,0.6156458587109178,Left
Left_0013,6.463341346153847,6.00767056617511,0.16022823491857188,10.09014423076923,0.550945085598511,Left
Left_0014,4.98858173076923,7.26008596928162,0.018027229851844278,14.258413461538462,0.30253814833155546,Left
Left_0015,5.137319711538462,7.655121662207609,0.12023926229448548,13.469350961538463,0.3472912482281103,Left
Left_0016,5.068209134615385,7.525095110108866,0.1448085983696912,12.87079326923077,0.36434509624046174,Left
Left_0017,6.39813701923077,6.33397489468727,0.3154001945277166,8.672475961538462,0.6514613974173314,Left
Left_0018,5.062199519230769,6.9291240082689995,-0.008450747904447895,13.975360576923077,0.297928694262622,Left
Left_0019,4.9618389423076925,6.973002868291189,-0.022875245278462023,14.26502403846154,0.2957010737787039,Left
Left_0020,4.959435096153847,7.391683815499029,-0.023719006442322492,15.134014423076923,0.28942302576398904,Left
Left_0021,4.989783653846154,7.648333126271265,0.14990589749780414,13.00360576923077,0.37570242990681546,Left
Left_0022,5.313401442307692,7.6851329013440735,0.1684822369027414,12.780649038461538,0.36856212981183667,Left
Left_0023,6.395132211538462,6.258233516173956,0.3255519541614862,8.44170673076923,0.657036233691042,Left
Left_0024,6.675180288461538,5.369552251149917,0.20732495055945574,8.512620192307692,0.6077997910715911,Left
Left_0025,4.966646634615385,7.121183226094443,-0.004206969527038002,14.302283653846153,0.2959640242482747,Left
Left_0026,4.915264423076923,7.290295843541975,0.02555856461616529,14.207932692307693,0.29366271112391157,Left
Left_0027,5.552283653846153,7.86986257338665,0.210565581459468,12.42548076923077,0.45644558832707216,Left
Left_0028,5.598557692307692,7.223459458210058,0.22910765297429014,11.137019230769232,0.40907777968153475,Left
Left_0029,5.2421875,8.229205791766827,0.19662017794842973,13.22235576923077,0.4146197448610606,Left
Left_0030,6.3737980769230775,5.4540249976886095,0.2884136730159159,7.762019230769231,0.5885573039718554,Left
Left_0031,6.41826923076923,5.562430658284024,0.1941342929446132,8.96514423076923,0.5500052071849129,Left
Left_0032,6.31610576923077,6.01185598881287,0.24578120032651288,9.068509615384617,0.550358872862977,Left
Left_0033,5.002704326923077,7.459427782769739,0.15234559391695113,12.646033653846153,0.3600333058568042,Left
Left_0034,5.37890625,7.6493988037109375,0.14456418348014582,13.087139423076923,0.37513312731122916,Left
Left_0035,4.940805288461538,7.7750416592028,0.19711195715840163,12.48497596153846,0.38816197998992047,Left
Left_0036,5.114783653846155,7.378050674348188,-0.04756211190385458,15.457932692307693,0.2809891853775324,Left
Left_0037,5.057692307692308,7.348234097633137,-0.02310687796070638,15.036057692307693,0.29055779409527616,Left
Left_0038,5.079326923076923,7.1036832008136095,0.018656428068833972,13.942307692307692,0.31946318249306327,Left
Left_0039,6.73858173076923,5.607141257743159,0.4031263608580182,6.693509615384615,0.7300048823766887,Left
Left_0040,5.326021634615385,7.564082489916559,0.15811482082634715,12.736177884615385,0.3714802891384015,Left
Left_0041,5.084735576923077,7.861209305080437,0.20595073127414593,12.484375000000002,0.4006032320411598,Left
Left_0042,5.062199519230769,6.9291240082689995,-0.008450747904447895,13.975360576923077,0.297928694262622,Left
Left_0043,4.9618389423076925,6.973002868291189,-0.022875245278462023,14.26502403846154,0.2957010737787039,Left
Left_0044,4.959435096153847,7.391683815499029,-0.023719006442322492,15.134014423076923,0.28942302576398904,Left
Left_0045,4.989783653846154,7.648333126271265,0.14990589749780414,13.00360576923077,0.37570242990681546,Left
Left_0046,5.313401442307692,7.6851329013440735,0.1684822369027414,12.780649038461538,0.36856212981183667,Left
Left_0047,6.395132211538462,6.258233516173956,0.3255519541614862,8.44170673076923,0.657036233691042,Left
